location_id,location,lng,lat,centreline_type,centreline_id,px,latest_count_id,latest_count_date
31580,FINCH AVE AT 30M W OF ENDELL ST (PX 2106),-79.4379,43.77479,1,11129595,2106,34885,########
31581,# 601 MILNER AVE (EAST DRWY) AT MILNER AVE,-79.2297,43.79116,2,13444371,,24043,########
31582,ALBION RD 230M W OF KIPLING AVE (PX 1960),-79.5833,43.7402,1,906946,2140,33925,########
31583,WESTON RD AT 285M S OF LAWRENCE (#1675-1775) (PX 1804),-79.5131,43.69899,1,7074349,1804,25571,########
31587,GLEN ECHO RD AT YONGE ST,-79.4044,43.73366,2,13452950,,38775,5/9/2019
31588,BYNG AVE AT DORIS AVE (PX 2192),-79.4132,43.77693,2,14066794,2192,30061,5/2/2013
31591,COXWELL AVE AT MEMORIAL PARK AVE,-79.3273,43.69235,2,13459359,,35645,########
31592,AMARILLO DR AT BELLAMY RD (PX 2175),-79.2319,43.74864,2,13450191,2175,24195,########
31593,BEVERLY GLEN BLVD AT BRIDLETOWNE CIR (PX 2158),-79.3201,43.79949,2,13443533,2158,24183,########
31594,ALBION RD AT 280M E OF FINCH AVE (PX 2140),-79.5857,43.74058,1,906946,2140,33923,########
31595,MCCOWAN RD AT SCARBOROUGH GENERAL HOSPITAL 100 M N OF LAWREN,-79.2454,43.75555,2,13449204,380,24165,########
31825,CASTLETON AVE AT LIVERPOOL ST,-79.4861,43.6695,2,13463817,,24233,9/9/2009
31826,PASSY CRES AT THE POND RD (E),-79.5034,43.76979,2,13447710,,24237,########
31829,PAR AVE AT SCARBOROUGH GOLF CLUB RD (PX 2172),-79.2164,43.76432,2,13447911,2172,24279,########
31830,DANZIG ST AT MORNINGSIDE AVE (PX 2173),-79.1849,43.76487,2,13447752,2173,33355,3/2/2016
31831,BANKWELL AVE AT SCARBOROUGH GOLF CLUB RD & SLAN AVE (PX 2174),-79.2201,43.77326,2,13446602,2174,39775,########
31832,TRETHEWEY DR AT 60M W OF MARTHA EATON WAY (PX 2206),-79.4909,43.69661,1,14677748,2206,24301,########
31833,MARKHAM RD AT 190M S OF STEELES AVE (PX 2160),-79.2511,43.83491,1,20364356,2160,30921,4/2/2014
31834,MARKHAM RD AT SELECT AVE (PX 2156),-79.251,43.83345,2,20364357,2156,33171,3/9/2016
31835,MIDLAND AVE AT 175M N OF MCNICOLL AVE (PX 2091),-79.2929,43.81608,1,20050383,2091,35429,########
31837,VICTORIA PARK AVE AT 90M N OF DENTON AVE & TTC ACCESS (PX 2149),-79.2896,43.69431,1,11382305,2149,30281,########
31844,ARMADALE AVE AT WEATHERELL ST,-79.4839,43.65184,2,13466656,,24305,########
31846,# 265 ARMADALE AVE AT ARMADALE AVE,,,,,,24307,########
31848,BETTERIDGE LANE AT MARTIN GROVE RD (PX 2195),-79.5928,43.73908,2,13452484,2195,33247,########
31849,ARGYLE ST AT OSSINGTON AVE (PX 2256),-79.4198,43.64693,2,13467337,2256,38865,########
31851,CORPORATE DR AT LEE CENTRE DR (WEST ENT) (PX 2098),-79.247,43.78054,2,13445715,2098,33443,########
31852,BROOKHAVEN DR AT LAWRENCE AVE (PX 2108),-79.4967,43.70436,2,13457705,2108,40779,########
31853,BARRYMORE D AT DANFORTH RD (PX 2310),-79.2444,43.7504,2,13449953,2310,33887,########
31854,LAWRENCE AVE AT WESTONA ST (PX 2288),-79.5275,43.69728,2,13458934,2288,40763,########
31855,MARKANNA DR AT MARKHAM RD (PX 2190),-79.2179,43.74066,2,13451422,2190,30749,4/3/2014
31856,HOCKEN AVE AT WYCHWOOD AVE,-79.423,43.68085,2,13461692,,24387,########
31857,BENSON AVE AT WYCHWOOD AVE,-79.4228,43.68052,2,13461738,,24467,########
31858,PROGRESS AVE AT SCHICK CRT (PX 1983),-79.266,43.77467,2,20146478,1983,33187,3/8/2016
31859,HILLSIDE AVE AT LAKE SHORE BLVD W (PX 2136),-79.49,43.61115,2,13470146,2136,33029,########
31860,CLEADON RD AT MCNICOLL AVE,-79.2859,43.81455,2,13442201,,24479,########
31861,CLAIRTON CRES S AT SCARLETT RD,-79.5058,43.67538,2,13462866,,40287,########
31862,FINCH AVE AT 80M E OF YONGE ST & TTC ACCESS (PX 2142),-79.4143,43.78007,1,20040541,2142,25861,########
31867,MARTIN GROVE RD AT MILLBURN AVE (PX 2214),-79.5586,43.6644,2,13464805,2214,33781,########
31868,DEWITT RD AT MARTIN GROVE RD (PX 2213),-79.5608,43.66919,2,13464013,2213,33895,########
31895,HUMBERWOOD BLVD AT MORNING STAR DR (PX 2154),-79.6222,43.72617,2,30032673,2154,24605,########
31896,PORT UNION RD AT WINTER GARDENS TRL,-79.1392,43.78552,2,13444905,,29755,########
31897,BRIMLEY RD AT GRITTANI LANE (S LEG),-79.2654,43.78104,2,13445692,,24653,########
31899,GLEN RD AT ROXBOROUGH DR,-79.3725,43.68436,2,13460925,,33387,########
31900,BINSCARTH RD AT GLEN RD,-79.3734,43.68222,2,13461325,,33389,########
31901,REESOR RD AT STEELES AVE ( E INTERSECTION),-79.1993,43.84852,2,14304273,,35505,########
31902,CORONA ST AT LAWRENCE AVE W (PX 2364),-79.4524,43.71433,2,13455979,2364,40801,3/4/2020
31903,MIDDLEFIELD RD AT NEWMILL GT,-79.264,43.82503,2,13441751,,33097,2/8/2016
31904,HINES DR AT MCNICOLL AVE AND PICOLA CRT,-79.3484,43.80157,2,13443349,,24649,########
31905,# 111 PROGRESS AVE AT ATLANTIC PACKAGING (PX 2221),-79.2745,43.7726,1,108009,2221,34951,########
31906,FINCH AVE AT 35M E OF WINLOCK PK (PX 1780),-79.3955,43.78417,1,9084975,1780,34859,########
32030,LAKE SHORE BLVD AT NEW BRUNSWICK WAY & REMEMBRANCE DR (PX 2236),-79.4155,43.63111,2,30021269,2236,24971,########
32032,FAIRFIELD RD AT RAWLINSON AVE,-79.3883,43.71081,2,13456406,,24743,########
32085,COBALT AVE AT RYDING AVE,-79.4776,43.66919,2,13463848,,26677,########
32086,CHRISTIE ST AT FOLLIS AVE,-79.4202,43.66812,2,13463897,,24759,########
32089,JACKMAN AVE AT MORTIMER AVE,-79.3557,43.68416,2,13460919,,29821,5/1/2013
32090,DOURO ST AT KING ST,-79.4166,43.64111,2,13468100,,37505,########
32091,KENNEDY RD AT 45M S OF KENMARK BLVD (PX 1661),-79.2668,43.72952,1,14663732,1661,24875,########
32094,BROOKMILL BLVD AT LA PEER BLVD,-79.3137,43.802,2,13443248,,25027,########
32095,LEITH HILL RD AT SHAUGHNESSY BLVD,-79.3529,43.77684,2,13446397,,25041,########
32096,MEADOWVALE RD AT OLD FINCH AVE,-79.1792,43.82739,2,13441668,,37645,########
32097,GIHON SPRING DR AT KIDRON VALLEY DR,-79.5952,43.75616,2,13449810,,25039,########
32098,PIRANDELLO ST AT WESTERN BATTERY RD,-79.4145,43.64001,2,14254060,,24989,########
32108,BAYVIEW AVE NB RAMP AND CHEDDINGTON PLACE AND LAWRENCE AVE,-79.3815,43.72744,2,13453904,,25049,########
32132,EGLINTON AVE AT 35M E OF DONLEA DR & LEASIDE HIGH SCHOOL(PX 1125),-79.3731,43.71192,1,11915528,1125,28877,########
32177,MORNINGSIDE AVE AT TAMS RD (PX 2217),-79.1955,43.79204,2,14624109,2217,33343,3/2/2016
32187,LILLIAN ST AT SOUDAN AVE,-79.3933,43.70528,2,13457294,,35747,########
32230,CONFEDERATION DR AT SCARBOROUGH GOLF CLUB RD,-79.2143,43.75732,2,13448879,2545,39169,########
32231,BURNETT AVE AT QUILTER RD,-79.4193,43.76314,2,13448495,,25199,########
32232,BISHOP AVE AT KENNETH AVE,-79.4131,43.78231,2,13445801,,30875,########
32233,GRETNA AVE AT SWEENEY DR,-79.3156,43.73535,2,13452485,,25203,########
32234,LEBOVIC AVE AT 300M S OF EGLINTON AVE & LEBOVIC PLAZA (PX 2070),-79.2903,43.72429,1,14187336,2070,25177,########
32235,BRIMORTON DR AT ORTON PARK RD (PX 2223),-79.2087,43.77145,2,13446835,2223,25255,########
32236,ADENMORE RD AT CLAPPISON BLVD AT PORT UNION RD (PX 2167),-79.1374,43.7814,2,13445421,2167,37117,########
32237,BOULTON AVE AT QUEEN ST AT WOODGREEN PL,-79.3467,43.65958,2,13465109,,25267,########
32249,ISLINGTON AVE AT 25M N OF WINNIPEG RD (PX 1803),-79.5447,43.69267,1,908800,1803,31187,########
32250,EGLINTON AVE AT 40M E OF FLANDERS RD (PX 557),-79.4334,43.69931,1,3497322,557,25425,########
32251,FINCH AVE AT 280M W OF SENTINEL RD (PX 1750),-79.5034,43.76031,2,30016928,1750,25423,########
32252,LESLIE ST AT 60M S OF FRANCINE DR (PX 2105),-79.3714,43.80412,1,436356,2105,36281,########
32253,PARKWOODS VILLAGE DR AT 45M N OF BROOKBANKS DR (PX 2107),-79.324,43.76121,2,13448555,2107,33601,4/5/2016
32254,FINCH AVE AT 200M E OF CHESSWOOD DR (PX 2116),-79.4752,43.76704,1,9171301,2116,34887,########
32255,AVENUE RD AT 26M S OF ROE AVE (PX 2076),-79.4194,43.73218,1,443480,2076,25439,########
32256,DIXON RD AT 260M W OF CHETTA PL (PX 1946),-79.5553,43.69504,1,6125251,1946,34831,########
32320,AVENUE RD AT 150M S OF CARIBOU & HAVERGALL COLLEGE (PX 1678),-79.4149,43.71961,1,444986,1678,35693,4/6/2017
32321,LAKE SHORE BLVD AT 25M E OF BUDAPEST LANE (PX 2089),-79.4475,43.63704,2,30007494,2089,25565,########
32322,LAKE SHORE BLVD AT 224M W OF KEW BEACH AVE (PX 1951),-79.3062,43.66436,2,30021322,1951,32517,########
32323,DUFFERIN ST AT 60M S OF HUNTER (PX 1271),-79.4498,43.69444,2,13459286,1271,33589,########
32324,BLOOR ST AT 78M W OF ST THOMAS ST (PX 1955),-79.3919,43.6692,1,1142361,1955,35493,########
32325,BAY ST AT 12M N OF HAGERMAN (PX 1478),-79.3832,43.65432,2,13466048,1478,38091,########
32326,CARLTON ST AT 108M W OF CHURCH ST & MAPLE LEAF GDNS (PX 2035),-79.3807,43.6616,1,14023522,2035,33115,########
32327,YONGE ST AT 35M S OF YORKVILLE AVE,,,,,,26027,########
32328,WESTON RD AT 70M N OF DAMASK AVE (PX 2138),-79.54,43.74119,1,442651,2138,25573,########
32381,BIRCHMOUNT RD AT BONNIEWOOD RD (PX 2168),-79.2771,43.72773,2,13453581,2168,35409,########
32383,FOXRIDGE AT KENNEDY RD,-79.2645,43.72409,2,13454124,,25371,########
32384,SAMMON AVE AT WOODBINE AVE,-79.3151,43.69109,2,13459542,,40583,########
32412,HOMESTEAD RD AT LAWRENCE AVE AND WEST HILL DR,-79.1802,43.76976,2,13446998,,33201,########
32474,ALYWARD ST AT BEECHBOROUGH AVE AT CASTLEFIELD AVE AT STRATHN,-79.4696,43.69554,2,13459118,,25505,3/1/2010
32475,ELMWOOD AVE AT WILLOWDALE AVE,-79.4017,43.76888,2,13447625,,34659,########
32476,MORRISH RD AT OLD KINGSTON RD (PX 2321),-79.1706,43.78331,2,13445262,2321,31387,########
32478,FINCH AVE W AT 300M W OF TORRESDALE AVE (PX 2384),-79.4544,43.77159,1,30092835,2384,35313,########
32479,DE BOERS DR AT W R ALLEN RD (PX 2127),-79.4637,43.75176,2,20230204,2127,25671,########
32480,ST GEORGE ST AT 120M N OF COLLEGE ST (PX 1999),-79.3966,43.6597,1,30109167,1999,35157,########
32481,KIPLING AVE AT 30M N OF STEVENSON RD (PX 1884),-79.5829,43.74495,1,8206167,1884,25727,########
32482,KIPLING AVE AT 150M N OF MOUNT OLIVE DR (PX 1950),-79.5844,43.7481,2,30088445,1950,25725,########
32483,QUEEN ST AT 70M W OF YONGE ST (PX 1460),-79.3801,43.65226,1,11226820,1460,38165,########
32484,ROYAL YORK RD AT 16M S OF GOVERNMENT RD (PX 2123),-79.516,43.65757,2,30017768,2123,32629,6/4/2015
32487,SHEPPARD AVE AT 33M W OF BUCKLAND RD (PX 2090),-79.5038,43.74104,1,10257867,2090,30677,########
32489,SOUTH KINGSWAY LINK RD AT THE QUEENSWAY (PX 1932),-79.4735,43.63549,2,13468786,1932,34503,########
32490,DUNCOMBE BLVD AT SERVICE RD,-79.2153,43.74002,2,13451510,,25491,3/4/2010
32491,NANTUCKET BLVD AT WICKWARE GATE,-79.273,43.75391,2,13449492,,25489,3/3/2010
32570,CODSELL AVE AT WILMINGTON AVE,-79.4538,43.75514,2,13449687,,39743,########
32571,COCKSFIELD AVE AT WILMINGTON AVE,-79.4532,43.75382,2,13449896,,25527,########
32572,SANDALE GNDS AT WILMINGTON AVE,-79.4535,43.75457,2,13449775,,25521,########
32573,KODIAK CRES AT WHITEHORSE RD,-79.469,43.75469,2,13449785,,25511,########
32574,ALTON AVE AT QUEEN ST,-79.3279,43.66381,2,13464388,,25507,########
32575,BARRINGTON AVE AT COLEMAN AVE,-79.301,43.68947,2,14016752,,36139,########
32576,COCKSFIELD AVE AT WILSON HEIGHTS BLVD,-79.4578,43.75285,2,13450055,,25529,########
32577,CODSELL AVE AT WILSON HEIGHTS BLVD,-79.459,43.75425,2,13449837,,28695,5/2/2012
32578,DUFFERIN ST AT YORK UNIVERSITY BUSWAY (PX 2128),-79.4677,43.77191,2,20142358,2128,34895,########
32579,ALNESS ST AT YORK UNIVERSITY BUSWAY (PX 2129),-79.4722,43.77123,2,20142354,2129,25695,########
32580,BATHURST ST AT 35M N OF NIAGARA ST,,,,,,26021,########
32581,DAVENPORT RD AT MCALPINE ST,-79.3914,43.67375,2,13462879,,27105,########
32582,EGLINTON AVE E AT JONESVILLE CRES,-79.307,43.72506,2,13454074,,25597,4/1/2010
32585,LAKE SHORE DR AT THIRD ST,-79.4996,43.5989,2,13470513,,25615,4/7/2010
32586,FOUR WINDS DR AT KEELE ST (PX 2450),-79.4917,43.76572,2,13448272,2450,38879,########
32587,KODIAK CRES AT SHEPPARD AVE,-79.4697,43.75403,2,13449898,,25679,########
32615,BURMONT RD AT RIDELLE AVE,-79.4318,43.70608,2,13457250,,25685,########
32616,KNOWLTON DR AT MASON RD,-79.2238,43.73857,2,13451775,,25683,########
32617,WALLER AVE AT WINDERMERE AVE,-79.478,43.64409,2,13467834,,25771,########
32660,BLUE SPRING RD AT FALSTAFF AVE,-79.4906,43.71831,2,13455416,,25687,########
32661,HUPFIELD TRL AT MCLEVIN AVE AND PRV ACCESS (PX 2298),-79.22,43.81034,2,13442418,2298,39389,########
32662,MCLEVIN AVE AT PENNYHILL DR,-79.2179,43.81051,2,13442393,,25837,########
32663,YORK BLVD AT YORK UNIVERSITY BUSWAY & PARKING LOT (PX 2132),-79.4968,43.77452,2,20149169,2132,25689,########
32666,STEELES AVE AT 280M W OF MARYDALE AV (PX 2176),-79.2573,43.83519,1,14303971,2176,33169,3/9/2016
32667,DON MILLS RD S/B TO DON MILLS RD N/B N OF FAIRVIEW MALL (S O,-79.3498,43.78003,2,13445986,,25753,5/5/2010
32668,DON MILLS RD N/B TO DON MILLS RD S/B S OF VAN HORNE AVE (N O,-79.3521,43.78649,2,13445214,,25755,5/5/2010
32669,BADGEROW AVE AT BOSTON AVE,-79.3409,43.66644,2,13463981,,32705,8/4/2015
32670,LAVINIA AVE AT WALLER AVE,-79.4768,43.64433,2,13467802,,25773,########
32671,EGLINTON AVE AT HARVIE AVE & RONALD AVE (PX 464),-79.4572,43.69415,2,13459361,464,29431,########
32672,ARROW RD AT DEERHIDE CRES (SOUTH INT),-79.5308,43.74792,2,13450944,,35659,4/5/2017
32673,MARLEE AVE AT STAYNER AVE,-79.4424,43.70548,2,13457385,,38205,1/9/2019
32674,INNISDALE DR AT PHARMCAY AVE (PX 2227),-79.3012,43.73487,2,13452529,2227,36761,########
32675,JAMES GILLIES ST AT THE POND RD & YORK UNIVERSITY BUSWAY(PX 2131),-79.497,43.77117,2,20058448,2131,25835,########
32789,EARLSDALE AVE AT OAKWOOD AVE,-79.4381,43.68546,2,13460899,,36979,########
32790,BATHURST ST AT COLDSTREAM AVE,-79.4288,43.71506,2,13455805,,25843,########
32791,JEANETTE ST AT ST CLAIR AVE (PX 2218),-79.2471,43.71964,2,13454685,2218,31399,########
32792,BLOOR ST AT ELLIS PARK RD,-79.4712,43.65226,2,13466562,,34329,########
32793,ARNALL AVE AT PHARMACY AVE (PX 2216),-79.3321,43.80721,2,13442801,2216,36655,2/6/2018
32794,GERRARD ST AT KINGSMOUNT PARK RD,-79.3128,43.67972,2,13461618,,25865,########
32795,MCLEVIN AVE AT PINERY TRL (PX 2159),-79.2254,43.8062,2,14236850,2159,39391,########
32796,SPADINA CR AT 20M S OF RUSSELL ST (PX 2117),-79.3999,43.6598,2,13465201,2117,25901,########
32815,GOVERNMENT RD AT ROYAL YORK RD,-79.5162,43.65804,2,13465736,,25903,########
32816,MACPHERSON AVE AT MARLBOROUGH PL,-79.3976,43.67764,2,13462224,,30439,########
32818,ATHEA RD AT DORAN AVE,-79.4982,43.66296,2,13464909,,25933,########
32829,DANFORTH AVE AT ROYAL DR,-79.3594,43.6761,2,13462393,2455,25979,6/2/2010
32830,CASTLETON AVE AT ST CLAIR AVE,-79.4857,43.6685,2,13463972,,36589,########
32859,PHARMACY AVE AT 20M S OF ALBION AVE (PX 2200),-79.2848,43.69564,2,13458602,2200,32607,6/8/2015
32860,SAVOY AVE AT WOODBINE AVE,-79.3178,43.69712,2,13458414,,37175,########
32861,BROOKBANKS DR AT UNDERHILL DR,-79.3278,43.7534,2,13449683,,26051,########
32955,MARIA ST AT RAYBOULD ST AT RUNNYMEDE RD,-79.4824,43.66633,2,13464339,,26127,########
33036,PASSMORE AVE AT TAPSCOTT RD,-79.2457,43.83164,2,13441641,,31659,########
33059,CLIFTON AVE AT WILSON HEIGHTS BLVD,-79.4631,43.75889,2,13449167,,26281,########
33062,LAKE SHORE BLVD AT MARINE PARADE DR (E LEG),-79.4769,43.63027,2,20031732,,34387,########
33063,CHATHAM AVE AT EUSTON AVE,-79.3375,43.67957,2,13461707,,26303,########
33187,W R ALLEN RD AT 245M S OF SHEPPARD AVE & TTC ACCESS ONLY(PX 2240),-79.4624,43.74799,1,442161,2240,34899,########
33244,RAYMOND AVE AT THORNHILL AVE,-79.4888,43.65672,2,13465888,,26321,########
33245,ARDMORE RD AT ROSEMARY RD,-79.4201,43.69421,2,13459255,,26319,########
33246,ACADEMY RD AT CHANTILLY GNDS,-79.5236,43.71148,2,13456602,,26357,########
33248,ADVANCE RD AT KIPLING AVE,-79.5318,43.63321,2,13469120,,34203,6/7/2016
33249,DUNDAS ST AT EARLINGTON AVE,-79.5086,43.66135,2,13465186,,26373,########
33251,AUSTON TER AT WALMER RD (W LEG),-79.4106,43.67755,1,1140907,,26383,########
33252,SHERWAY GNDS MALL AT THE WEST MALL/TRILLIUM HEALTH CENTRE,,,,,,26381,########
33253,DIXON RD AT KENTROYAL DR AND WESTONIA ST,-79.5294,43.70082,2,13458297,,32955,########
33254,DANFORTH RD AT MCCOWAN RD AND PERIVALE CRES,-79.2444,43.75272,2,13449595,,26417,########
33255,MT PLEASANT RD AT WANLESS AVE,-79.3973,43.72759,2,13453919,,37011,########
33355,FARNSWORTH DR AT QUEENSLEA AVE,-79.5142,43.71018,2,13456804,,26523,########
33356,CLEARVIEW HTS AT TRETHEWEY DR (WEST INT),-79.4833,43.69341,2,13459548,,38673,########
33392,ANACONDA AVE AT BIRCHMOUNT RD (PX 2224),-79.2731,43.71858,2,13454887,2224,35415,########
33393,DUNCANWOODS DR AT NAVENBY CRES,-79.5654,43.75382,2,13450116,,26545,########
33394,GRACEDALE BLVD AT NAVENBY CRES,-79.5635,43.755,2,13449934,,26543,########
33395,SIR WILLIAMS LANE AT TWYFORD DR,-79.5415,43.66532,2,13464625,,26547,########
33396,# 1155 LESLIE ST AT BMW DEALERSHIP & 990M S OF LAWRENCE (PX 2248),-79.3506,43.72676,1,30004030,2248,26587,########
33397,AVENUE RD AT RIDLEY BLVD,-79.4208,43.73809,2,13452294,,26683,########
33398,BATHURST ST AT LONSMOUNT DR,-79.4203,43.68809,2,13460351,,26653,########
33399,FASKEN DR AT HIGHWAY 427 NB OFF RAMP,-79.6024,43.68942,1,909011,,39725,########
33401,ALTON TOWERS CIR AT GOLDHAWK TRL,-79.2781,43.82609,2,13441732,,26681,########
33402,ELLIS PARK RD AT WENDIGO WAY,-79.4707,43.65001,2,20056737,,26697,########
33403,AVENUE RD AT JOICEY BLVD,-79.4203,43.73678,2,13452493,,26685,########
33404,KENNEDY RD AT LANDSEER RD,-79.2692,43.73529,2,13452382,,39711,########
33524,FORMAN AVE AT MANOR RD,-79.3848,43.70508,2,13457311,,26837,########
33554,DE SAVERY CRES AT THURLOE AVE,-79.3898,43.70255,2,13457755,,26853,2/1/2011
33555,ASHTONBEE ROAD AT HAKIMI AVE (PX 2069),-79.2921,43.72997,2,20362193,2069,32611,########
33572,BRIAN DR AT MARGARET AVE,-79.3344,43.78663,2,13445162,,26881,########
33573,HUTCHCROFT AVE AT MCNICOLL AVE (PX 2231),-79.277,43.81679,2,13442084,2231,38055,########
33574,BIRCHMOUNT RD AT FLORA DR (PX 2260),-79.2827,43.74216,2,13451335,2260,35407,########
33575,MIDDLEFIELD RD AT ORATOR GT (PX 2233),-79.2563,43.80799,2,13442632,2233,26887,########
33576,MARCELLA ST AT SCARBOROUGH GOLF CLUB RD (PX 2228),-79.215,43.75891,2,13448652,2228,26889,########
33577,CLEVELAND ST AT DAVISVILLE AVE,-79.378,43.70219,2,13457793,,26911,########
33578,CLARENDON AVE AT POPLAR PLAINS RD,-79.4027,43.68331,2,13461201,,38675,########
33579,HALBERT PL AT MCCOWAN RD (PX 2226),-79.2334,43.7274,2,13453517,2226,26885,########
33580,CLARENDON AVE AT RUSSELL HILL RD,-79.4067,43.68249,2,13461372,,26903,########
33581,EUCLID AVE AT LAVERY TRL AND MEADOWVALE RD (PX 2232),-79.165,43.79601,2,13443668,2232,26893,########
33585,DORIS AVE AT SPRING GARDEN AVE,-79.4086,43.76497,2,13448225,,26923,########
33604,ROXBOROUGH ST AT WRENTHAM PL,-79.3823,43.67943,2,13461853,,31485,########
33619,BIRCHMOUNT RD AT FOXRIDGE DR (PX 2325),-79.2745,43.72183,2,13454439,2325,35389,########
33637,DORIS AVE AT HOLLYWOOD AVE,-79.4093,43.76625,2,13448061,,29833,########
33648,BATHURST ST AT CASTLEFIELD AVE AND FOREST RIDGE ST,-79.4266,43.70621,2,13457218,,35707,########
33649,CLAIRTRELL RD AT SHEPPARD AVE E,-79.39,43.76613,2,13448037,,27031,########
33724,CEDARCREST BLVD AT GLEN ALBERT DR,-79.2995,43.70287,2,13457487,,27159,########
33725,BAMBLETT DR AT WARDEN AVE,,,,,,27091,########
33727,BATHURST ST AT RIDELLE AVE AND ST CLEMENTS AVE,-79.4269,43.70711,2,13457083,,35709,########
33728,GORDON AVE AT SHEPPARD AVE,-79.2868,43.78362,2,13445434,,39685,########
33729,BLOOR ST AT DELAWARE AVE,-79.4281,43.66148,2,13464987,,39717,2/6/2020
33730,HUMBERCREST BLVD AT ST MARKS RD,-79.4926,43.65964,2,13465417,,38619,4/2/2019
33731,BROOKFIELD RD AT DOMINO AVE AT OLD YONGE ST AND MILL ST,-79.4033,43.74073,2,13451839,,27135,4/6/2011
33732,DUFFERIN ST AT GORDON ST (PX 2317),-79.4304,43.64684,2,13467370,2317,33699,########
33733,PLYMBRIDGE CRES AT PLYMBRIDGE RD,-79.3995,43.73985,2,13451972,,27133,4/7/2011
33735,MARTIN GROVE ROAD AT 270M N OF GARFELLA DR (PX 2196),-79.5965,43.74658,2,30000538,2196,33243,########
33736,SANDHURST CIRCLE 235M N OF FINCH & ALBERT CAMBELL (PX 2201),-79.2714,43.80923,1,7531000,2201,32621,6/2/2015
33738,DANFORTH ROAD AT PILKINGTON DR (PX 2259),-79.2697,43.70445,2,20146726,2259,33865,6/1/2016
33739,HERONS HILL WAY AT SHEPPARD AVE E (PX 2092),-79.3351,43.77552,2,30013028,2092,32827,########
33740,BLOOR ST AT 47M E OF JACKSON AVE (PX 340),-79.5084,43.64803,1,8292238,340,38113,########
33741,OSSINGTON AVE AT 54M N OF ACORES AVE (PX 1936),-79.4298,43.67206,2,30072982,1936,27227,########
33743,ROSEMOUNT AVE AT VIA ITALIA,-79.445,43.67577,2,13462660,,37123,4/3/2018
33746,MCNICOLL AVE AT TAPSCOTT RD (PX 2043),-79.2431,43.82588,2,13441723,2043,38079,########
33747,CLAREMONT ST AT QUEEN ST,-79.4096,43.64608,2,13467451,,27187,########
33748,ATOMIC AVE AT NORTH QUEEN ST,-79.5427,43.62202,2,13469764,,27317,########
33749,CLAREMONT ST AT DUNDAS ST,-79.4116,43.65118,2,13466606,,27185,########
33752,EGLINTON AVE 18M E OF HOYLE AVE (PX 768),-79.3796,43.71053,2,13456432,768,27345,5/9/2011
33753,MCNICOLL BLVD AT MORNINGSIDE AVE AND OASIS BLVD (PX 2044),-79.2347,43.82725,2,14674473,2044,33109,########
33754,BAMBURGH CIR AT WINTERMUTE BLVD (PX 2163),-79.3225,43.81614,2,13442146,2163,32609,6/1/2015
33755,GLENORA AVE AT VAUGHAN RD,-79.4387,43.69145,2,13459802,,27287,########
33848,KINGSTON ROAD AT 25M E OF GLEN MANOR DR (PX 1933),-79.2945,43.67975,2,13461571,1933,33819,########
33849,DORA SPENCER RD AT WESTON RD,-79.5028,43.69205,2,13459847,,39047,########
33850,COLUMBIA GT AT MURRAY ROSS PKWY & YORK U BUSWAY (PX 2130),-79.4943,43.76635,2,13448189,2130,36481,########
33851,EASTVALE DR AT STEELES AVE,-79.2452,43.83801,2,20059061,,36575,########
33852,PHARMACY AVE AT 305M N OF HUNTINGDALE BLVD/ CHESTER LE (PX 2234),-79.3283,43.79875,1,14668282,2234,36623,2/6/2018
33865,ALBION RD AT BARKER AVE,-79.5569,43.7335,2,13453259,,27371,########
33866,IMOGENE AVE AT WESTON RD,-79.5403,43.74273,2,13451820,,32059,########
33867,CHARTWELL RD AT NORSEMAN ST,-79.5153,43.63509,2,13468891,,27369,########
33868,SPRING GARDEN AVE AT WILLOWDALE AVE,-79.4007,43.76639,2,13448022,2473,39187,########
33869,PARK HILL RD AT WHITMORE AVE,-79.4378,43.70052,2,13458166,,27355,########
33919,PLASTICS AVE AT THE QUEENSWAY,-79.51,43.62471,2,13469605,,31305,########
33920,ROCKFORD RD AT TORRESDALE AVE,-79.451,43.78562,2,13445473,,27399,########
33921,DUNDAS ST AT SACKVILLE ST (PX 2354),-79.363,43.66009,2,13465058,2354,40695,7/8/2020
33929,W.R. ALLEN RD S/B N OF LAWRENCE AVE,-79.4455,43.71894,2,13455215,,27507,7/7/2011
33967,BANBURY RD AT LAWRENCE AVE E,-79.3572,43.73455,2,13452719,,27483,########
33968,EPSOM AVE AT WESTLAKE AVE,-79.307,43.69163,2,13459426,,27487,########
33969,CARLAW AVE AT HARCOURT AVE,-79.3467,43.67691,2,13462221,,27597,########
33970,CLOVERDALE MALL AT THE EAST MALL,-79.5513,43.6306,1,912932,,27531,########
33971,LAKE SHORE BLVD AT LOUISA ST,-79.4865,43.61893,2,13469870,,37813,########
33973,OLD WESTON RD AT ROWNTREE AVE,-79.466,43.6802,2,13461915,,27521,########
33975,DANFORTH RD AT 45M N OF FALMOUTH AV & GLENSHEPPARD DR (PX 1709),-79.2506,43.73101,1,111323,1709,33877,########
33976,KING ST W AT WIDMER ST,-79.3911,43.64632,2,13467365,,27563,########
33977,EVANS AVE AT OURLAND AVE,-79.5094,43.61904,2,13469883,,34131,########
33978,CONNELL CRT AT HORNER AVE,-79.5173,43.6142,2,13470067,,27579,########
33979,CLAVER AVE AT DUFFERIN ST,-79.4543,43.71235,2,13456310,,30729,########
